"activityCode","activity"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
2,"WALKING_UPSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
5,"STANDING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
4,"SITTING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
6,"LAYING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
